Date,State,Daily Confirmed Cases,Daily Recovered Cases,Daily Death Cases,Cumulative Confirmed cases,Cumulative recovered Cases,Cumulative Death Cases
09-06-20,Oyo,11,0,0,398,112,7
10-06-20,Oyo,0,0,0,398,112,7
11-06-20,Oyo,36,6,0,434,118,7
12-06-20,Oyo,35,98,0,469,216,7
13-06-20,Oyo,22,0,0,491,216,7
14-06-20,Oyo,16,0,0,507,216,7
15-06-20,Oyo,68,26,0,575,242,7
16-06-20,Oyo,30,0,0,605,242,8
17-06-20,Oyo,56,0,0,661,242,9
18-06-20,Oyo,103,39,1,764,281,9
19-06-20,Oyo,45,0,0,809,281,9
20-06-20,Oyo,51,1,0,860,282,9
21-06-20,Oyo,52,0,0,912,282,9
22-06-20,Oyo,76,9,0,988,291,9
23-06-20,Oyo,67,0,0,1055,291,9
24-06-20,Oyo,100,1,4,1155,292,9
25-06-20,Oyo,33,45,0,1188,337,9
26-06-20,Oyo,76,169,0,1264,506,10
27-06-20,Oyo,41,0,0,1305,506,11
28-06-20,Oyo,1,0,3,1306,506,11
29-06-20,Oyo,66,180,0,1372,686,12
30-06-20,Oyo,8,10,0,1380,696,12
01-07-20,Oyo,11,7,0,1391,703,12
02-07-20,Oyo,41,0,0,1432,703,12
03-07-20,Oyo,19,4,0,1451,707,14
04-07-20,Oyo,15,102,1,1466,809,14
05-07-20,Oyo,47,0,0,1513,809,19
06-07-20,Oyo,17,0,2,1530,809,19
07-07-20,Oyo,0,2,1,1530,811,19
08-07-20,Oyo,43,0,0,1573,811,19
09-07-20,Oyo,31,23,0,1604,834,19
10-07-20,Oyo,85,91,0,1689,925,19
11-07-20,Oyo,17,67,0,1706,992,19
12-07-20,Oyo,20,16,0,1726,1008,19
13-07-20,Oyo,141,0,0,1867,1008,19
14-07-20,Oyo,15,0,0,1882,1008,19
15-07-20,Oyo,69,0,1,1951,1008,19
16-07-20,Oyo,38,3,1,1989,1011,19
17-07-20,Oyo,87,0,0,2076,1011,19
18-07-20,Oyo,30,65,0,2106,1076,20
19-07-20,Oyo,61,40,1,2167,1116,20
20-07-20,Oyo,26,0,0,2193,1116,20
21-07-20,Oyo,26,4,0,2219,1120,20
22-07-20,Oyo,0,0,0,2219,1120,20
23-07-20,Oyo,87,0,0,2306,1120,20
24-07-20,Oyo,191,28,1,2497,1148,24
25-07-20,Oyo,20,0,2,2517,1148,24
26-07-20,Oyo,53,0,0,2570,1148,24
27-07-20,Oyo,29,37,0,2599,1185,24
28-07-20,Oyo,69,2,0,2668,1187,27
29-07-20,Oyo,20,23,0,2688,1210,27
30-07-20,Oyo,25,49,0,2713,1259,27
31-07-20,Oyo,47,27,0,2760,1286,27
01-08-20,Oyo,8,51,0,2768,1337,27
02-08-20,Oyo,0,26,0,2768,1363,27
03-08-20,Oyo,3,33,0,2771,1396,28
04-08-20,Oyo,11,2,0,2782,1398,28
05-08-20,Oyo,25,4,0,2807,1402,30
06-08-20,Oyo,18,0,0,2825,1402,31
07-08-20,Oyo,18,0,0,2843,1402,31
08-08-20,Oyo,17,0,1,2860,1402,31
09-08-20,Oyo,8,0,0,2868,1402,31
10-08-20,Oyo,19,21,0,2887,1423,31
11-08-20,Oyo,3,0,1,2890,1423,31
12-08-20,Oyo,5,5,0,2895,1428,31
13-08-20,Oyo,40,76,0,2935,1504,31
14-08-20,Oyo,8,0,0,2943,1504,32
15-08-20,Oyo,9,26,0,2952,1530,33
16-08-20,Oyo,6,51,0,2958,1581,33
17-08-20,Oyo,9,73,0,2967,1654,33
18-08-20,Oyo,13,0,0,2980,1654,34
19-08-20,Oyo,27,0,0,3007,1654,34
20-08-20,Oyo,10,10,0,3017,1664,34
21-08-20,Oyo,0,0,0,3017,1664,34
22-08-20,Oyo,19,0,0,3036,1664,34
23-08-20,Oyo,14,18,0,3050,1682,35
24-08-20,Oyo,0,0,0,3050,1682,37
25-08-20,Oyo,8,50,0,3058,1732,37
26-08-20,Oyo,2,87,0,3060,1819,37
27-08-20,Oyo,31,99,0,3091,1918,37
28-08-20,Oyo,16,34,0,3107,1952,37
29-08-20,Oyo,0,0,1,3107,1952,37
30-08-20,Oyo,11,0,0,3118,1952,37
31-08-20,Oyo,0,2,0,3118,1954,37
01-09-20,Oyo,0,0,0,3118,1954,37
02-09-20,Oyo,18,0,0,3136,1954,37
03-09-20,Oyo,3,1,0,3139,1955,37
04-09-20,Oyo,29,3,0,3168,1958,37
05-09-20,Oyo,19,1,0,3187,1959,37
06-09-20,Oyo,7,0,0,3194,1959,37
07-09-20,Oyo,0,2,0,3194,1961,38
08-09-20,Oyo,7,0,0,3201,1961,38
09-09-20,Oyo,8,0,0,3209,1961,38
10-09-20,Oyo,1,80,0,3210,2041,39
11-09-20,Oyo,3,24,0,3213,2065,39
12-09-20,Oyo,6,11,0,3219,2076,39
13-09-20,Oyo,2,0,0,3221,2076,39
14-09-20,Oyo,0,26,0,3221,2102,39
15-09-20,Oyo,0,0,0,3221,2102,39
16-09-20,Oyo,2,0,0,3223,2102,39
17-09-20,Oyo,3,0,0,3226,2102,39
18-09-20,Oyo,0,100,1,3226,2202,39
19-09-20,Oyo,5,0,0,3231,2202,39
20-09-20,Oyo,0,0,0,3231,2202,39
21-09-20,Oyo,0,0,0,3231,2202,39
22-09-20,Oyo,2,57,1,3233,2259,39
23-09-20,Oyo,3,0,0,3236,2259,39
24-09-20,Oyo,3,0,0,3239,2259,39
25-09-20,Oyo,9,57,0,3248,2316,39
26-09-20,Oyo,6,20,0,3254,2336,39
27-09-20,Oyo,0,0,0,3254,2336,39
28-09-20,Oyo,6,0,1,3260,2336,40
29-09-20,Oyo,0,0,0,3260,2336,40
30-09-20,Oyo,1,1,0,3261,2337,40
01-10-20,Oyo,6,0,0,3267,2337,40
02-10-20,Oyo,0,52,0,3267,2389,40
03-10-20,Oyo,1,41,0,3268,2430,40
04-10-20,Oyo,0,0,0,3268,2430,40
05-10-20,Oyo,5,67,1,3273,2497,40
06-10-20,Oyo,0,25,0,3273,2522,40
07-10-20,Oyo,6,1,0,3279,2523,40
08-10-20,Oyo,6,30,0,3285,2553,40
09-10-20,Oyo,8,0,0,3293,2553,40
10-10-20,Oyo,6,0,0,3299,2553,40
11-10-20,Oyo,5,0,1,3304,2553,40
12-10-20,Oyo,11,0,0,3315,2553,40
13-10-20,Oyo,0,0,0,3315,2553,40
14-10-20,Oyo,9,1,0,3324,2554,40
15-10-20,Oyo,13,1,0,3337,2555,40
16-10-20,Oyo,72,0,0,3409,2555,40
17-10-20,Oyo,0,0,0,3409,2555,40
18-10-20,Oyo,6,1,0,3415,2556,41
19-10-20,Oyo,0,0,0,3415,2556,41
20-10-20,Oyo,6,0,0,3421,2556,41
21-10-20,Oyo,0,0,0,3421,2556,41
22-10-20,Oyo,2,0,0,3423,2556,42
23-10-20,Oyo,0,0,0,3423,2556,42
24-10-20,Oyo,0,5,0,3423,2561,42
25-10-20,Oyo,0,0,0,3423,2561,42
26-10-20,Oyo,2,0,0,3425,2561,42
27-10-20,Oyo,8,16,0,3433,2577,42
28-10-20,Oyo,0,0,0,3433,2577,43
29-10-20,Oyo,0,0,0,3433,2577,43
30-10-20,Oyo,14,5,0,3447,2582,43
31-10-20,Oyo,1,34,0,3448,2616,43
01-11-20,Oyo,3,0,0,3451,2616,43
02-11-20,Oyo,1,460,0,3452,3076,43
03-11-20,Oyo,4,129,0,3456,3205,43
04-11-20,Oyo,5,0,0,3461,3205,44
05-11-20,Oyo,51,0,0,3512,3205,44
06-11-20,Oyo,3,0,0,3515,3205,44
07-11-20,Oyo,0,0,0,3515,3205,44
08-11-20,Oyo,10,0,0,3525,3205,44
09-11-20,Oyo,0,1,0,3525,3206,44
10-11-20,Oyo,15,0,0,3540,3206,45
11-11-20,Oyo,41,2,0,3581,3208,45
12-11-20,Oyo,9,0,0,3590,3208,45
13-11-20,Oyo,0,0,0,3590,3208,45
14-11-20,Oyo,27,2,0,3617,3210,45
15-11-20,Oyo,0,0,1,3617,3210,45
16-11-20,Oyo,37,0,0,3654,3210,45
17-11-20,Oyo,39,32,0,3693,3242,45
18-11-20,Oyo,2,18,0,3695,3260,45
19-11-20,Oyo,3,0,0,3698,3260,45
20-11-20,Oyo,4,77,0,3702,3337,45
21-11-20,Oyo,0,0,0,3702,3337,45
22-11-20,Oyo,1,0,0,3703,3337,45
23-11-20,Oyo,0,0,0,3703,3337,45
24-11-20,Oyo,12,0,0,3715,3337,45
25-11-20,Oyo,0,0,0,3715,3337,45
26-11-20,Oyo,6,6,0,3721,3343,45
27-11-20,Oyo,0,0,0,3721,3343,45
28-11-20,Oyo,0,0,0,3721,3343,45
29-11-20,Oyo,0,0,0,3721,3343,45
30-11-20,Oyo,7,0,0,3728,3343,45
01-12-20,Oyo,0,0,0,3728,3343,45
02-12-20,Oyo,0,0,0,3728,3343,45
03-12-20,Oyo,2,5,5,3730,3348,45
04-12-20,Oyo,0,15,1,3730,3363,45
05-12-20,Oyo,7,0,0,3737,3363,45
06-12-20,Oyo,5,0,0,3742,3363,45
07-12-20,Oyo,0,0,0,3742,3363,45
08-12-20,Oyo,5,0,1,3747,3363,45
09-12-20,Oyo,0,0,1,3747,3363,45
10-12-20,Oyo,0,0,0,3747,3363,45
11-12-20,Oyo,0,0,0,3747,3363,45
12-12-20,Oyo,0,0,0,3747,3363,45
13-12-20,Oyo,13,9,0,3760,3372,45
14-12-20,Oyo,0,0,0,3760,3372,45
15-12-20,Oyo,4,0,10,3764,3372,46
16-12-20,Oyo,9,0,10,3773,3372,46
17-12-20,Oyo,12,1,10,3785,3373,46
18-12-20,Oyo,0,0,10,3785,3373,46
19-12-20,Oyo,3,1,10,3788,3374,46
20-12-20,Oyo,0,0,0,3788,3374,46
21-12-20,Oyo,0,0,3,3788,3374,46
22-12-20,Oyo,5,0,0,3793,3374,46
23-12-20,Oyo,28,0,1,3821,3374,46
24-12-20,Oyo,56,18,0,3877,3392,46
25-12-20,Oyo,1,0,0,3878,3392,46
26-12-20,Oyo,7,15,0,3885,3377,46
27-12-20,Oyo,8,0,0,3893,3377,46
28-12-20,Oyo,16,0,4,3909,3377,46
29-12-20,Oyo,0,0,0,3909,3377,46
30-12-20,Oyo,30,2,7,3939,3379,46
31-12-20,Oyo,0,0,0,3939,3379,46
01-01-21,Oyo,4,6,2,3943,3385,46
02-01-21,Oyo,51,17,0,3994,3402,51
03-01-21,Oyo,41,0,0,4035,3402,52
04-01-21,Oyo,13,3,0,4048,3405,52
05-01-21,Oyo,38,11,1,4086,3416,52
06-01-21,Oyo,0,0,1,4086,3416,52
07-01-21,Oyo,71,15,2,4157,3431,53
08-01-21,Oyo,91,4,0,4248,3435,54
09-01-21,Oyo,75,0,2,4323,3435,54
10-01-21,Oyo,0,0,0,4323,3435,54
11-01-21,Oyo,0,0,2,4323,3435,54
12-01-21,Oyo,103,219,1,4426,3654,54
13-01-21,Oyo,120,0,10,4546,3654,54
14-01-21,Oyo,24,312,0,4570,3966,64
15-01-21,Oyo,24,312,1,4570,3966,64
16-01-21,Oyo,24,312,0,4679,4054,67
17-01-21,Oyo,24,312,0,4679,4054,67
18-01-21,Oyo,24,312,0,4695,4054,68
19-01-21,Oyo,83,10,0,4778,4064,68
20-01-21,Oyo,68,22,1,4846,4086,71
21-01-21,Oyo,38,4,0,4884,4090,71
22-01-21,Oyo,72,0,0,4956,4090,72
23-01-21,Oyo,40,11,0,4996,4101,72
24-01-21,Oyo,0,0,0,4996,4101,72
25-01-21,Oyo,77,3,4,5073,4104,72
26-01-21,Oyo,21,6,0,5094,4110,72
27-01-21,Oyo,138,0,0,5232,4110,76
28-01-21,Oyo,76,0,0,5308,4110,76
29-01-21,Oyo,56,0,0,5364,4110,83
30-01-21,Oyo,40,17,0,5404,4127,83
31-01-21,Oyo,13,0,0,5417,4127,85
01-02-21,Oyo,43,1,4,5460,4128,85
02-02-21,Oyo,90,2,0,5550,4130,85
03-02-21,Oyo,32,22,0,5582,4152,85
04-02-21,Oyo,100,5,0,5682,4157,86
05-02-21,Oyo,63,0,0,5745,4157,87
06-02-21,Oyo,155,0,0,5900,4157,89
07-02-21,Oyo,5,3,0,5905,4160,89
08-02-21,Oyo,88,1,0,5993,4161,91
09-02-21,Oyo,23,0,1,6016,4161,91
10-02-21,Oyo,58,11,1,6074,4172,93
11-02-21,Oyo,50,95,0,6124,4267,94
12-02-21,Oyo,124,23,0,6248,4290,104
13-02-21,Oyo,74,22,0,6322,4312,104
14-02-21,Oyo,4,0,0,6326,4312,105
15-02-21,Oyo,0,1198,0,6326,5510,105
16-02-21,Oyo,172,0,0,6498,5510,105
17-02-21,Oyo,66,0,0,6564,5510,105
18-02-21,Oyo,26,21,0,6590,5531,105
19-02-21,Oyo,20,25,0,6610,5556,106
20-02-21,Oyo,17,0,0,6627,5556,106
21-02-21,Oyo,16,3,0,6643,5559,106
22-02-21,Oyo,33,15,0,6676,5574,106
23-02-21,Oyo,22,1,0,6698,5575,106
24-02-21,Oyo,10,11,0,6708,5586,110
25-02-21,Oyo,3,3,0,6711,5589,110
26-02-21,Oyo,6,12,7,6717,5601,110
27-02-21,Oyo,8,36,0,6725,5637,110
28-02-21,Oyo,0,0,0,6725,5637,110
01-03-21,Oyo,9,10,0,6734,5647,110
02-03-21,Oyo,12,37,0,6746,5684,110
03-03-21,Oyo,6,80,0,6752,5764,114
04-03-21,Oyo,5,17,0,6757,5781,114
05-03-21,Oyo,4,0,0,6761,5781,114
06-03-21,Oyo,5,3,0,6766,5784,114
07-03-21,Oyo,0,0,0,6766,5784,114
08-03-21,Oyo,8,0,0,6774,5784,114
09-03-21,Oyo,0,0,0,6774,5784,114
10-03-21,Oyo,21,400,0,6795,6184,114
11-03-21,Oyo,3,3,0,6798,6187,115
12-03-21,Oyo,6,0,0,6804,6187,116
13-03-21,Oyo,0,0,0,6804,6187,116
14-03-21,Oyo,3,0,0,6807,6187,116
15-03-21,Oyo,3,0,0,6810,6187,116
16-03-21,Oyo,0,0,0,6810,6187,116
17-03-21,Oyo,0,0,0,6810,6187,116
18-03-21,Oyo,11,6,0,6821,6193,116
19-03-21,Oyo,2,2,0,6823,6195,116
20-03-21,Oyo,0,7,0,6823,6202,116
21-03-21,Oyo,0,2,0,6823,6204,116
22-03-21,Oyo,1,0,0,6824,6204,116
23-03-21,Oyo,7,1,0,6831,6205,116
24-03-21,Oyo,3,12,0,6834,6217,116
25-03-21,Oyo,0,0,0,6834,6217,116
26-03-21,Oyo,1,4,0,6835,6221,116
27-03-21,Oyo,0,0,0,6835,6221,116
28-03-21,Oyo,3,0,0,6838,6221,123
29-03-21,Oyo,0,0,0,6838,6221,123
30-03-21,Oyo,0,0,0,6838,6221,123
31-03-21,Oyo,0,17,0,6838,6238,123
01-04-21,Oyo,0,2,0,6838,6240,123
02-04-21,Oyo,0,0,0,6838,6240,123
03-04-21,Oyo,0,0,0,6838,6240,123
04-04-21,Oyo,0,0,0,6838,6240,123
05-04-21,Oyo,0,0,0,6838,6240,123
06-04-21,Oyo,0,97,0,6838,6337,123
07-04-21,Oyo,0,166,0,6838,6503,123
08-04-21,Oyo,0,3,0,6838,6506,123
09-04-21,Oyo,0,0,0,6838,6506,123
10-04-21,Oyo,0,0,0,6838,6506,123
23-02-20,Plateau,0,0,0,0,0,0
24-02-20,Plateau,0,0,0,0,0,0
25-02-20,Plateau,0,0,0,0,0,0
26-02-20,Plateau,0,0,0,0,0,0
27-02-20,Plateau,0,0,0,0,0,0
28-02-20,Plateau,0,0,0,0,0,0
29-02-20,Plateau,0,0,0,0,0,0
01-03-20,Plateau,0,0,0,0,0,0
02-03-20,Plateau,0,0,0,0,0,0
03-03-20,Plateau,0,0,0,0,0,0
04-03-20,Plateau,0,0,0,0,0,0
05-03-20,Plateau,0,0,0,0,0,0
06-03-20,Plateau,0,0,0,0,0,0
07-03-20,Plateau,0,0,0,0,0,0
08-03-20,Plateau,0,0,0,0,0,0
09-03-20,Plateau,0,0,0,0,0,0
10-03-20,Plateau,0,0,0,0,0,0
11-03-20,Plateau,0,0,0,0,0,0
12-03-20,Plateau,0,0,0,0,0,0
13-03-20,Plateau,0,0,0,0,0,0
14-03-20,Plateau,0,0,0,0,0,0
15-03-20,Plateau,0,0,0,0,0,0
16-03-20,Plateau,0,0,0,0,0,0
17-03-20,Plateau,0,0,0,0,0,0
18-03-20,Plateau,0,0,0,0,0,0
19-03-20,Plateau,0,0,0,0,0,0
20-03-20,Plateau,0,0,0,0,0,0
21-03-20,Plateau,0,0,0,0,0,0
22-03-20,Plateau,0,0,0,0,0,0
23-03-20,Plateau,0,0,0,0,0,0
24-03-20,Plateau,0,0,0,0,0,0
25-03-20,Plateau,0,0,0,0,0,0
26-03-20,Plateau,0,0,0,0,0,0
27-03-20,Plateau,0,0,0,0,0,0
28-03-20,Plateau,0,0,0,0,0,0
29-03-20,Plateau,0,0,0,0,0,0
30-03-20,Plateau,0,0,0,0,0,0
31-03-20,Plateau,0,0,0,0,0,0
01-04-20,Plateau,0,0,0,0,0,0
02-04-20,Plateau,0,0,0,0,0,0
03-04-20,Plateau,0,0,0,0,0,0
04-04-20,Plateau,0,0,0,0,0,0
05-04-20,Plateau,0,0,0,0,0,0
06-04-20,Plateau,0,0,0,0,0,0
07-04-20,Plateau,0,0,0,0,0,0
08-04-20,Plateau,0,0,0,0,0,0
09-04-20,Plateau,0,0,0,0,0,0
10-04-20,Plateau,0,0,0,0,0,0
11-04-20,Plateau,0,0,0,0,0,0
12-04-20,Plateau,0,0,0,0,0,0
13-04-20,Plateau,0,0,0,0,0,0
14-04-20,Plateau,0,0,0,0,0,0
15-04-20,Plateau,0,0,0,0,0,0
16-04-20,Plateau,0,0,1,0,0,0
17-04-20,Plateau,0,0,0,0,0,0
18-04-20,Plateau,0,0,0,0,0,0
19-04-20,Plateau,0,0,0,0,0,0
20-04-20,Plateau,0,0,0,0,0,0
21-04-20,Plateau,0,0,0,0,0,0
22-04-20,Plateau,0,0,0,0,0,0
23-04-20,Plateau,1,0,0,1,0,0
24-04-20,Plateau,0,0,1,1,0,0
25-04-20,Plateau,0,0,0,1,0,0
26-04-20,Plateau,0,0,0,1,0,0
27-04-20,Plateau,0,0,0,1,0,0
28-04-20,Plateau,0,0,0,1,0,0
29-04-20,Plateau,0,0,0,1,0,0
30-04-20,Plateau,0,0,0,1,0,0
01-05-20,Plateau,0,0,0,1,0,0
02-05-20,Plateau,2,0,0,3,0,0
03-05-20,Plateau,0,0,0,3,0,0
04-05-20,Plateau,0,0,0,3,0,0
05-05-20,Plateau,1,0,0,4,0,0
06-05-20,Plateau,0,0,0,4,0,0
07-05-20,Plateau,1,1,0,5,1,0
08-05-20,Plateau,10,0,0,15,1,0
09-05-20,Plateau,2,0,1,17,1,0
10-05-20,Plateau,2,0,0,19,1,0
11-05-20,Plateau,0,0,0,19,1,0
12-05-20,Plateau,2,0,0,21,1,0
13-05-20,Plateau,1,3,0,20,4,0
14-05-20,Plateau,5,0,2,25,4,0
15-05-20,Plateau,4,0,0,21,4,0
16-05-20,Plateau,0,0,0,21,4,0
17-05-20,Plateau,14,6,0,35,10,1
18-05-20,Plateau,0,0,0,35,10,1
19-05-20,Plateau,15,4,0,50,14,1
20-05-20,Plateau,7,0,0,57,14,1
21-05-20,Plateau,13,0,1,70,14,1
22-05-20,Plateau,1,4,0,71,18,1
23-05-20,Plateau,6,9,1,77,27,1
24-05-20,Plateau,6,0,1,83,27,1
25-05-20,Plateau,12,0,0,95,27,2
26-05-20,Plateau,0,16,0,95,43,2
27-05-20,Plateau,2,4,0,97,47,2
28-05-20,Plateau,2,0,1,99,47,2
29-05-20,Plateau,2,5,0,101,52,2
30-05-20,Plateau,3,1,1,104,53,2
31-05-20,Plateau,1,0,0,105,53,2
01-06-20,Plateau,0,16,0,105,69,2
02-06-20,Plateau,3,0,2,108,69,2
03-06-20,Plateau,1,13,0,109,82,2
04-06-20,Plateau,4,0,0,113,82,2
05-06-20,Plateau,0,2,2,113,84,2
06-06-20,Plateau,0,0,0,113,84,2
07-06-20,Plateau,2,0,0,115,84,2
08-06-20,Plateau,5,4,0,120,88,2
09-06-20,Plateau,8,11,2,128,99,3
10-06-20,Plateau,2,0,0,130,99,3
11-06-20,Plateau,0,0,0,130,99,3
12-06-20,Plateau,18,0,0,148,99,3
13-06-20,Plateau,0,7,0,148,106,3
14-06-20,Plateau,8,0,0,156,106,5
15-06-20,Plateau,12,0,0,168,106,5
16-06-20,Plateau,0,0,0,168,106,5
17-06-20,Plateau,18,8,0,186,114,5
18-06-20,Plateau,0,0,2,186,114,5
19-06-20,Plateau,21,0,0,207,114,5
20-06-20,Plateau,13,0,0,220,114,5
21-06-20,Plateau,31,11,0,251,125,6
22-06-20,Plateau,2,6,1,253,131,6
23-06-20,Plateau,0,17,0,253,148,7
24-06-20,Plateau,40,0,0,293,148,8
25-06-20,Plateau,1,8,0,294,156,8
26-06-20,Plateau,4,0,0,298,156,8
27-06-20,Plateau,0,0,0,298,156,8
28-06-20,Plateau,39,0,0,337,156,9
29-06-20,Plateau,34,24,0,371,180,9
30-06-20,Plateau,11,17,0,382,197,10
01-07-20,Plateau,0,0,0,382,197,10
